ID|Nationality|Age|LeadTime|LodgingRevenue|OtherRevenue|Channel
1556|PRT|52.0|99|74.0|7.0|Agent
1557|PRT|40.0|15|74.0|7.0|Agent
1558|PRT|38.0|15|74.0|7.0|Agent
1559|PRT|56.0|15|74.0|9.0|Agent
1560|PRT|29.0|99|74.0|7.0|Agent
1561|PRT|47.0|15|74.0|9.0|Agent
1562|PRT|51.0|99|74.0|7.0|Agent
1563|PRT|38.0|99|74.0|7.0|Agent
1564|PRT|46.0|99|74.0|7.0|Agent
1565|PRT|35.0|8|74.0|9.0|Agent
1566|PRT|34.0|15|74.0|9.0|Agent
1567|PRT|63.0|8|74.0|38.0|Agent
1570|PRT|34.0|4|74.0|9.5|Agent
1571|PRT|50.0|4|74.0|7.0|Agent
1572|PRT|35.0|99|74.0|7.0|Agent
1573|PRT|42.0|99|74.0|7.0|Agent
1574|PRT|32.0|99|74.0|7.0|Agent
1575|PRT|60.0|99|74.0|7.0|Agent
1576|PRT|56.0|99|74.0|9.0|Agent
1577|DEU|53.0|4|74.0|7.0|Agent
1578|PRT|60.0|99|74.0|7.0|Agent
1580|PRT|65.0|8|74.0|7.0|Agent
1581|PRT|55.0|99|74.0|7.0|Agent
1582|PRT|57.0|99|74.0|7.0|Agent
1583|PRT|60.0|99|74.0|7.0|Agent
1584|ESP|50.0|4|74.0|7.0|Agent
1585|PRT|58.0|99|74.0|7.0|Agent
1587|PRT|30.0|99|74.0|7.0|Agent
1588|PRT|50.0|99|74.0|7.0|Agent
1589|PRT|29.0|99|74.0|7.0|Agent
1590|PRT|58.0|8|74.0|9.5|Agent
1591|PRT|64.0|0|74.0|9.0|Agent
1592|PRT|46.0|99|74.0|7.0|Agent
1593|PRT|55.0|99|74.0|7.0|Agent
1594|ESP|44.0|99|74.0|7.0|Agent
1595|PRT|38.0|99|74.0|9.0|Agent
1596|PRT|51.0|4|74.0|7.0|Agent
1599|PRT|58.0|15|74.0|7.0|Agent
1600|PRT|30.0|0|74.0|9.0|Agent
1601|PRT|57.0|99|222.0|21.0|Agent
1602|PRT|39.0|15|74.0|7.0|Agent
1603|PRT|50.0|15|74.0|7.0|Agent
1604|PRT|54.0|0|74.0|9.0|Agent
1605|PRT|45.0|15|74.0|7.0|Agent
1607|PRT|59.0|15|74.0|20.9|Agent
1608|PRT|41.0|15|74.0|7.0|Agent
1609|PRT|37.0|15|74.0|7.0|Agent
1610|PRT|60.0|15|74.0|7.0|Agent
1611|PRT|37.0|8|74.0|7.0|Agent
1612|PRT|42.0|99|74.0|7.0|Agent
1613|PRT|44.0|15|74.0|7.0|Agent
1614|PRT|48.0|15|74.0|7.0|Agent
1615|PRT|55.0|8|74.0|7.0|Agent
1616|PRT|55.0|8|74.0|7.0|Agent
1617|PRT|53.0|99|74.0|7.0|Agent
1618|PRT|55.0|1|74.0|7.0|Agent
1619|PRT|33.0|1|74.0|7.0|Agent
1620|FRA|48.0|147|365.0|272.5|Direct
1622|PRT|34.0|1|74.0|7.0|Agent
1625|PRT|34.0|99|74.0|7.0|Agent
1626|PRT|33.0|4|65.1|9.0|Agent
1627|PRT|52.0|99|156.0|208.5|Agent
1628|PRT|58.0|1|74.0|62.0|Agent
1630|PRT|32.0|22|75.0|52.0|Direct
1632|FRA|34.0|2|174.0|51.0|Agent
1634|FRA|46.0|147|1095.0|180.0|Direct
1636|PRT|60.0|15|74.0|18.0|Agent
1637|PRT|26.0|12|172.0|56.0|Agent
1638|PRT|29.0|10|59.1|13.0|Agent
1641|PRT|32.0|10|65.1|20.0|Agent
1642|DEU|30.0|19|232.0|58.0|Agent
1644|ESP|54.0|100|303.0|138.48|Direct
1647|PRT|61.0|99|148.0|14.0|Agent
1648|DEU|52.0|45|140.0|88.0|Agent
1650|PRT|60.0|15|237.0|21.0|Agent
1653|PRT|45.0|15|237.0|27.0|Agent
1655|PRT|61.0|15|237.0|27.0|Agent
1657|PRT|53.0|15|237.0|27.0|Agent
1658|PRT|67.0|15|237.0|27.0|Agent
1660|FRA|44.0|16|588.0|351.0|Direct
1661|PRT|68.0|99|148.0|13.0|Agent
1662|PRT|37.0|99|148.0|13.0|Agent
1665|PRT|52.0|99|148.0|14.0|Agent
1666|PRT|50.0|101|202.5|68.5|Agent
1668|FRA|55.0|13|129.0|93.7|Agent
1670|PRT|49.0|99|142.0|63.0|Agent
1671|FRA|40.0|19|146.49|211.0|Agent
1673|DEU|52.0|33|233.52|56.0|Agent
1675|PRT|45.0|99|136.0|49.0|Agent
1677|PRT|41.0|0|77.0|38.0|Direct
1679|PRT|53.0|2|347.48|141.51|Agent
1680|PRT|56.0|1|77.0|34.5|Direct
1682|PRT|40.0|15|83.0|14.0|Direct
1685|PRT|31.0|3|188.4|74.1|Agent
1687|PRT|69.0|0|73.0|7.0|Direct
1688|PRT|35.0|37|261.74|94.0|Direct
1690|PRT|39.0|0|164.0|108.5|Direct
1694|PRT|42.0|99|148.0|13.0|Agent
1695|PRT|43.0|99|148.0|14.0|Agent
1696|PRT|50.0|99|148.0|14.0|Agent
1697|FRA|37.0|81|138.0|42.0|Agent
1702|PRT|40.0|4|222.0|21.0|Agent
1703|DEU|59.0|7|73.0|7.0|Direct
1704|GBR|57.0|2|74.0|11.0|Electronic
1705|DEU|48.0|24|112.0|95.5|Agent
1706|FRA|49.0|2|297.5|57.5|Agent
1708|DEU|49.0|14|290.0|229.1|Agent
1710|DEU|53.0|14|116.0|144.5|Agent
1712|FRA|45.0|34|280.0|70.0|Agent
1717|FRA|28.0|17|168.0|30.0|Agent
1720|PRT|45.0|8|129.0|42.0|Agent
1722|DEU|24.0|44|217.52|193.3|Agent
1727|PRT|25.0|16|198.0|63.0|Agent
1731|FRA|28.0|11|129.0|101.5|Agent
1734|FRA|72.0|7|210.0|119.5|Agent
1740|FRA|66.0|6|465.0|70.0|Direct
1743|DEU|34.0|42|166.5|42.0|Direct
1744|FRA|24.0|13|86.0|612.0|Agent
1746|FRA|24.0|19|168.0|68.0|Agent
1748|PRT|50.0|19|327.0|99.5|Agent
1751|FRA|28.0|152|144.0|54.0|Agent
1753|PRT|50.0|152|144.0|120.0|Agent
1755|PRT|32.0|1|120.0|76.0|Agent
1759|FRA|31.0|14|215.0|89.98|Agent
1761|PRT|33.0|56|708.0|82.0|Corporate
1762|ESP|37.0|4|133.6|14.0|Agent
1765|PRT|67.0|101|213.8|126.5|Agent
1769|PRT|28.0|0|152.0|28.0|Direct
1770|GBR|71.0|78|184.0|56.0|Agent
1772|FRA|22.0|17|129.0|243.0|Agent
1774|FRA|31.0|19|168.0|51.0|Agent
1776|FRA|38.0|15|172.0|85.5|Agent
1780|GBR|67.0|78|184.0|72.0|Agent
1782|FRA|41.0|2|210.0|88.0|Agent
1784|FRA|50.0|12|218.0|90.0|Agent
1788|ESP|55.0|9|99.2|82.4|Agent
1792|FRA|28.0|14|53.0|31.0|Direct
1794|FRA|55.0|3|140.0|96.7|Direct
1795|FRA|29.0|20|224.0|40.0|Agent
1797|FRA|44.0|34|196.8|84.5|Agent
1799|GBR|65.0|38|252.0|51.2|Agent
1804|PRT|27.0|30|204.24|69.5|Agent
1806|PRT|31.0|0|170.0|4.0|Direct
1808|ESP|38.0|8|112.0|63.0|Agent
1809|GBR|44.0|6|237.0|35.0|Corporate
1810|GBR|59.0|31|245.7|63.0|Agent
1813|FRA|54.0|5|213.3|78.0|Agent
1815|DEU|25.0|86|236.65|69.5|Agent
1818|GBR|57.0|32|150.66|60.0|Agent
1820|DEU|51.0|27|227.52|221.0|Agent
1825|FRA|50.0|14|508.6|219.0|Agent
1829|FRA|64.0|18|172.0|56.0|Agent
1831|FRA|53.0|109|201.6|58.5|Agent
1836|GBR|59.0|5|127.68|72.5|Agent
1839|FRA|38.0|6|297.5|162.0|Agent
1844|PRT|33.0|2|1121.0|183.0|Corporate
1845|PRT|70.0|0|64.0|7.0|Direct
1846|PRT|43.0|1|73.0|7.0|Direct
1850|PRT|52.0|5|146.0|39.0|Corporate
1851|FRA|55.0|14|264.0|84.0|Agent
1860|PRT|35.0|6|73.0|11.5|Corporate
1864|GBR|63.0|22|539.0|317.6|Direct
1867|FRA|22.0|74|455.0|185.0|Agent
1870|FRA|28.0|12|174.21|90.0|Agent
1872|PRT|39.0|0|79.0|4.0|Direct
1875|FRA|28.0|9|120.44|62.0|Agent
1877|PRT|27.0|0|75.0|11.0|Direct
1878|FRA|42.0|7|210.0|167.2|Agent
1880|DEU|60.0|68|290.0|106.97|Agent
1885|FRA|37.0|14|129.0|42.0|Agent
1892|PRT|47.0|1|178.83|172.0|Agent
1894|FRA|25.0|50|180.0|100.5|Agent
1896|FRA|53.0|14|198.0|79.0|Agent
1900|FRA|32.0|45|310.5|113.0|Direct
1903|GBR|31.0|33|198.41|56.0|Agent
1906|ESP|47.0|16|24.0|398.5|Corporate
1920|DEU|37.0|18|290.0|91.99|Agent
1922|PRT|59.0|32|305.0|175.0|Agent
1923|PRT|41.0|29|224.0|40.0|Agent
1925|DEU|57.0|40|56.52|11.98|Agent
1927|PRT|27.0|24|109.0|21.0|Agent
1929|FRA|53.0|45|69.55|74.0|Agent
1932|FRA|30.0|19|215.0|106.5|Agent
1937|GBR|46.0|13|100.0|72.0|Agent
1938|ITA|44.0|37|389.7|171.5|Direct
1942|ESP|24.0|3|182.4|142.0|Agent
1946|PRT|56.0|1|83.0|14.0|Direct
1948|FRA|46.0|3|210.0|58.0|Agent
1949|FRA|56.0|14|198.0|155.0|Agent
1953|FRA|29.0|18|364.98|46.0|Agent
1954|ITA|39.0|45|139.8|34.0|Direct
1955|PRT|25.0|42|120.0|46.0|Agent
1957|PRT|55.0|3|239.2|114.0|Agent
1960|FRA|28.0|16|86.0|71.0|Agent
1962|FRA|44.0|6|144.0|137.5|Agent
1965|PRT|61.0|0|770.0|461.6|Direct
1967|PRT|52.0|5|292.0|97.5|Corporate
1969|FRA|50.0|27|462.0|191.5|Direct
1973|PRT|45.0|1|188.0|32.0|Direct
1974|DEU|49.0|22|181.91|48.0|Agent
1975|ESP|60.0|28|129.0|42.0|Agent
1977|DEU|52.0|90|189.0|55.5|Direct
1979|ITA|51.0|32|144.0|67.0|Agent
1981|PRT|72.0|0|401.4|124.9|Direct
1983|DEU|50.0|35|218.7|42.0|Direct
1984|DEU|34.0|35|218.7|42.0|Direct
1991|ESP|56.0|27|228.0|78.0|Agent
1994|FRA|32.0|28|174.13|167.5|Agent
1996|DEU|29.0|5|426.4|194.0|Agent
1999|DEU|36.0|34|399.3|190.0|Direct
2001|GBR|28.0|100|205.96|105.0|Agent
2003|PRT|60.0|0|159.0|89.0|Agent
2004|PRT|55.0|32|129.0|28.0|Direct
2010|GBR|48.0|6|80.0|76.0|Agent
2012|DEU|62.0|24|140.0|88.5|Agent
2014|GBR|29.0|0|332.0|24.0|Direct
2015|GBR|59.0|0|332.0|24.0|Direct
2018|PRT|50.0|0|83.0|7.0|Direct
2022|FRA|39.0|46|242.7|56.0|Direct
2024|DEU|53.0|116|162.0|35.5|Agent
2032|PRT|65.0|115|432.0|68.0|Agent
2034|ESP|58.0|46|52.32|31.5|Agent
2035|PRT|43.0|116|162.0|50.5|Agent
2037|DEU|70.0|36|79.5|19.5|Corporate
2038|ESP|45.0|116|162.0|21.0|Agent
2040|PRT|45.0|115|432.0|52.0|Agent
2041|FRA|40.0|0|89.0|12.0|Agent
2047|FRA|39.0|31|172.0|42.0|Agent
2050|ESP|43.0|5|44.0|23.7|Agent
2051|FRA|59.0|30|174.0|42.0|Agent
2053|FRA|64.0|30|174.0|42.0|Agent
2056|FRA|51.0|26|129.0|42.0|Agent
2058|PRT|30.0|116|162.0|21.0|Agent
2060|PRT|57.0|115|424.0|111.5|Agent
2061|PRT|26.0|116|162.0|48.0|Agent
2062|PRT|41.0|115|324.0|72.0|Agent
2063|PRT|46.0|116|159.0|390.9|Agent
2065|DEU|55.0|33|184.8|33.0|Agent
2068|FRA|35.0|83|328.5|168.0|Agent
2073|PRT|34.0|115|424.0|139.5|Agent
2074|PRT|32.0|115|432.0|57.0|Agent
2078|PRT|58.0|158|288.0|92.5|Agent
2083|PRT|43.0|115|424.0|112.0|Agent
2085|PRT|44.0|115|432.0|57.5|Agent
2086|PRT|40.0|116|162.0|23.5|Agent
2087|PRT|52.0|115|432.0|59.5|Agent
2092|PRT|27.0|116|162.0|155.97|Agent
2093|PRT|28.0|115|216.0|165.0|Agent
2095|FRA|59.0|118|53.0|61.0|Agent
2098|DEU|77.0|36|238.5|20.0|Corporate
2099|PRT|66.0|115|432.0|72.0|Agent
2100|PRT|70.0|115|432.0|52.0|Agent
2102|PRT|58.0|116|162.0|30.0|Agent
2103|PRT|28.0|0|712.0|0.0|Direct
2105|DEU|60.0|17|232.0|179.5|Agent
2107|PRT|27.0|0|83.0|6.0|Direct
2108|ESP|70.0|0|84.0|1.0|Electronic
2109|PRT|65.0|6|121.6|14.0|Agent
2110|ESP|27.0|9|62.0|7.0|Agent
2112|FRA|57.0|5|73.0|29.0|Agent
2113|PRT|55.0|115|285.0|49.0|Agent
2116|ESP|45.0|0|261.0|38.0|Direct
2120|PRT|44.0|14|130.0|48.0|Agent
2121|PRT|69.0|2|118.0|13.0|Corporate
2126|PRT|52.0|2|49.0|16.0|Agent
2127|PRT|60.0|115|285.0|49.0|Agent
2133|GBR|62.0|39|138.31|42.0|Agent
2135|GBR|66.0|45|207.9|80.5|Agent
2137|DEU|33.0|46|272.4|91.5|Direct
2139|PRT|34.0|0|83.0|27.0|Direct
2140|PRT|64.0|115|285.0|110.0|Agent
2143|PRT|42.0|116|231.0|70.5|Agent
2146|PRT|41.0|5|59.0|7.0|Corporate
2147|PRT|60.0|2|118.0|14.0|Corporate
2148|ESP|54.0|8|98.0|16.5|Agent
2149|ESP|42.0|8|98.0|14.0|Agent
2150|PRT|60.0|115|285.0|51.0|Agent
2151|PRT|52.0|9|734.0|283.9|Corporate
2152|DEU|33.0|38|280.8|175.5|Agent
2155|PRT|26.0|0|516.0|18.0|Direct
2157|PRT|54.0|114|1185.64|300.86|Agent
2164|ESP|53.0|8|147.0|21.0|Agent
2165|ESP|36.0|8|147.0|21.0|Agent
2166|ESP|42.0|8|147.0|21.0|Agent
2167|ESP|54.0|8|147.0|23.5|Agent
2170|GBR|53.0|3|98.0|107.5|Agent
2172|PRT|41.0|37|690.0|140.0|Corporate
2174|GBR|59.0|15|286.18|111.0|Agent
2175|FRA|52.0|5|488.0|356.0|Agent
2177|ESP|41.0|3|267.0|19.0|Agent
2179|DEU|60.0|6|158.0|68.5|Agent
2180|ITA|57.0|13|510.0|181.0|Agent
2182|FRA|38.0|2|73.0|7.0|Corporate
2183|PRT|64.0|0|80.0|68.0|Direct
2184|PRT|37.0|6|88.0|14.0|Agent
2185|PRT|64.0|0|80.0|68.0|Direct
2186|PRT|65.0|1|765.0|38.0|Direct
2187|ESP|60.0|1|83.0|34.0|Direct
2188|ITA|65.0|0|89.0|11.0|Agent
2190|PRT|54.0|6|126.0|82.5|Direct
2192|FRA|69.0|86|92.0|38.5|Agent
2195|PRT|34.0|7|106.0|84.5|Agent
2196|PRT|30.0|18|53.0|14.0|Agent
2200|PRT|49.0|6|219.0|27.0|Corporate
2201|PRT|71.0|5|132.0|21.0|Agent
2202|PRT|43.0|7|73.0|7.0|Corporate
2209|FRA|51.0|29|129.0|47.0|Agent
2211|DEU|25.0|24|174.0|83.0|Agent
2213|ESP|60.0|6|88.0|14.0|Agent
2214|FRA|37.0|15|77.0|65.0|Direct
2217|ESP|39.0|9|98.0|26.0|Agent
2218|PRT|35.0|6|147.0|50.5|Agent
2219|DEU|54.0|6|474.0|40.0|Agent
2220|PRT|67.0|40|497.0|144.0|Corporate
2233|PRT|43.0|0|69.0|33.0|Direct
2234|PRT|46.0|47|305.6|116.0|Agent
2235|PRT|60.0|7|173.0|34.0|Agent
2237|PRT|39.0|5|132.0|114.5|Agent
2238|PRT|38.0|116|231.0|524.5|Agent
2242|GBR|31.0|37|284.4|11.5|Agent
2246|FRA|51.0|0|416.0|134.5|Agent
2249|PRT|51.0|6|267.0|10.0|Agent
2252|FRA|53.0|6|357.0|69.0|Agent
2255|PRT|52.0|6|267.0|33.0|Agent
2258|PRT|59.0|1|56.0|41.0|Direct
2262|DEU|34.0|3|197.31|177.5|Agent
2264|FRA|48.0|49|225.9|155.0|Agent
2266|FRA|54.0|2|267.0|71.0|Agent
2268|DEU|57.0|15|210.0|201.5|Agent
2273|PRT|48.0|0|89.0|29.0|Agent
2275|FRA|54.0|4|418.2|165.99|Agent
2280|FRA|67.0|31|118.2|98.0|Direct
2283|DEU|55.0|13|218.4|103.5|Agent
2285|PRT|28.0|0|89.0|1.0|Direct
2288|FRA|59.0|23|172.0|61.0|Agent
2296|ITA|47.0|115|530.0|125.0|Agent
2298|FRA|46.0|24|129.0|142.5|Agent
2303|GBR|56.0|22|247.0|46.0|Agent
2305|PRT|24.0|48|66.3|14.0|Agent
2307|ESP|37.0|56|174.0|45.5|Corporate
2309|ESP|49.0|56|522.0|150.5|Corporate
2314|ESP|44.0|9|246.0|103.0|Corporate
2317|ESP|39.0|10|524.0|236.0|Agent
2319|FRA|79.0|0|95.0|23.0|Direct
2324|DEU|64.0|6|487.9|151.0|Agent
2331|GBR|33.0|25|266.2|195.0|Agent
2338|PRT|52.0|41|365.4|89.6|Agent
2344|ESP|60.0|103|142.5|295.5|Agent
2350|ESP|61.0|103|142.5|103.5|Agent
2352|FRA|63.0|93|92.0|28.0|Agent
2354|ESP|36.0|15|228.0|54.5|Agent
2359|DEU|43.0|4|118.8|40.2|Agent
2361|PRT|44.0|35|142.2|10.0|Agent
2365|FRA|35.0|22|86.0|30.5|Agent
2366|ESP|40.0|10|299.0|118.0|Agent
2371|GBR|45.0|0|220.0|12.0|Agent
2380|ITA|31.0|30|141.0|16.5|Agent
2381|DEU|38.0|37|83.1|17.0|Agent
2399|PRT|32.0|0|291.0|78.0|Agent
2402|ESP|45.0|32|166.8|50.5|Agent
2407|ESP|46.0|1|520.0|171.5|Agent
2408|FRA|41.0|31|385.2|84.0|Agent
2419|DEU|36.0|49|318.75|62.5|Agent
2426|PRT|24.0|0|80.1|33.0|Agent
2428|PRT|45.0|88|138.0|90.0|Agent
2430|PRT|64.0|4|588.0|105.43|Corporate
2431|FRA|54.0|41|156.6|74.4|Agent
2433|FRA|75.0|3|89.0|7.0|Agent
2436|FRA|26.0|21|168.0|4.0|Agent
2442|FRA|72.0|31|385.2|122.1|Agent
2444|FRA|65.0|29|129.0|42.0|Agent
2446|GBR|48.0|5|90.0|7.0|Electronic
2447|FRA|60.0|29|129.0|42.0|Agent
2451|GBR|68.0|46|225.9|69.0|Agent
2460|PRT|57.0|16|299.2|106.5|Agent
2462|PRT|60.0|16|299.2|100.0|Agent
2464|PRT|34.0|4|267.0|9.0|Agent
2467|PRT|32.0|0|87.0|51.5|Direct
2469|FRA|28.0|29|215.0|70.0|Agent
2472|DEU|50.0|35|279.6|56.0|Agent
2478|ESP|39.0|56|232.0|97.0|Corporate
2480|DEU|33.0|91|116.0|32.5|Agent
2486|DEU|28.0|16|166.06|86.0|Agent
2490|PRT|38.0|57|174.0|78.0|Corporate
2492|ESP|33.0|57|174.0|67.5|Corporate
2495|FRA|53.0|53|76.48|18.0|Agent
2498|GBR|62.0|16|205.33|170.0|Agent
2501|FRA|66.0|26|215.0|70.0|Agent
2504|FRA|60.0|93|138.0|127.0|Agent
2510|GBR|50.0|32|193.5|134.0|Agent
2512|GBR|25.0|32|227.7|27.0|Agent
2513|GBR|26.0|32|211.5|64.5|Agent
2514|ITA|51.0|7|236.55|78.5|Agent
2515|ITA|42.0|15|247.0|113.0|Agent
2521|ESP|58.0|0|73.0|7.0|Corporate
2524|DEU|28.0|105|225.9|66.0|Agent
2530|PRT|64.0|3|89.0|14.0|Agent
2532|FRA|75.0|31|222.3|112.5|Agent
2534|ITA|58.0|30|129.0|146.5|Agent
2536|PRT|21.0|0|87.0|14.0|Direct
2537|FRA|34.0|37|236.4|124.0|Direct
2542|GBR|63.0|37|161.8|80.4|Agent
2543|ITA|63.0|35|250.2|42.0|Agent
2546|ITA|58.0|30|222.3|124.5|Agent
2550|PRT|36.0|0|77.0|14.0|Direct
2551|DEU|29.0|34|417.0|120.5|Agent
2553|PRT|51.0|17|247.0|14.5|Agent
2554|FRA|31.0|29|129.0|156.0|Agent
2556|GBR|67.0|35|411.0|132.9|Agent
2558|FRA|33.0|29|147.0|33.0|Agent
2559|GBR|50.0|28|232.5|131.99|Agent
2561|ESP|39.0|35|404.5|202.5|Agent
2563|GBR|67.0|35|349.5|70.0|Agent
2565|FRA|82.0|29|147.0|27.0|Agent
2566|ITA|44.0|15|247.0|43.0|Agent
2567|ITA|41.0|15|247.0|60.0|Agent
2568|FRA|36.0|3|475.0|212.0|Agent
2569|GBR|67.0|35|349.5|77.5|Agent
2571|DEU|58.0|34|232.0|121.5|Agent
2578|ESP|48.0|3|83.0|9.0|Direct
2587|FRA|47.0|11|219.0|71.0|Agent
2592|ITA|72.0|31|647.1|334.8|Direct
2593|ITA|65.0|31|934.7|494.1|Direct
2595|FRA|63.0|1|178.0|32.5|Agent
2597|PRT|62.0|48|116.0|33.0|Agent
2599|DEU|61.0|48|116.0|32.5|Agent
2603|PRT|53.0|1|354.0|60.0|Corporate
2604|PRT|38.0|2|166.0|70.5|Direct
2605|FRA|50.0|30|283.2|218.1|Agent
2608|ESP|43.0|3|83.0|8.0|Direct
2609|ESP|43.0|3|83.0|8.0|Direct
2610|ESP|31.0|3|83.0|8.0|Direct
2611|ITA|71.0|31|647.1|337.8|Direct
2613|FRA|57.0|27|168.0|41.0|Agent
2615|PRT|37.0|8|89.0|9.0|Agent
2617|PRT|43.0|7|534.0|42.0|Agent
2619|PRT|32.0|7|534.0|138.0|Agent
2621|GBR|73.0|34|261.0|66.5|Agent
2623|GBR|54.0|5|182.4|42.0|Agent
2626|ITA|42.0|49|202.5|36.0|Agent
2628|PRT|67.0|2|89.0|44.5|Agent
2630|DEU|52.0|46|282.6|260.4|Agent
2634|PRT|32.0|8|89.0|71.0|Agent
2637|ITA|80.0|1|307.0|29.0|Agent
2638|PRT|68.0|1|178.0|36.0|Agent
2639|FRA|56.0|35|204.24|62.0|Agent
2641|FRA|51.0|8|356.0|118.0|Agent
2645|PRT|64.0|55|884.25|182.0|Agent
2650|PRT|78.0|23|258.75|83.0|Agent
2652|PRT|53.0|28|129.0|68.0|Agent
2656|ESP|45.0|1|249.0|46.0|Direct
2657|ESP|43.0|1|83.0|7.0|Direct
2661|PRT|45.0|16|414.0|42.0|Agent
2662|ESP|50.0|17|69.0|7.0|Agent
2664|ESP|51.0|16|138.0|143.0|Agent
2669|PRT|32.0|2|222.0|101.0|Agent
2672|FRA|40.0|40|213.3|175.0|Agent
2675|FRA|49.0|5|178.0|106.5|Agent
2677|FRA|72.0|40|639.9|93.0|Agent
2679|FRA|72.0|18|330.08|109.0|Agent
2684|GBR|60.0|56|205.96|56.0|Agent
2686|PRT|22.0|38|255.95|8.0|Agent
2688|PRT|26.0|27|172.0|58.5|Agent
2690|ESP|58.0|37|209.7|113.0|Agent
2692|ITA|66.0|40|349.5|193.5|Agent
2694|FRA|43.0|14|79.0|9.0|Agent
2697|FRA|56.0|0|210.0|67.0|Agent
2700|ESP|42.0|17|69.0|7.0|Agent
2701|ESP|62.0|17|69.0|7.0|Agent
2702|PRT|64.0|53|318.75|292.5|Agent
2705|FRA|55.0|53|318.75|93.5|Agent
2707|PRT|54.0|16|207.0|23.5|Agent
2708|FRA|51.0|1|210.0|24.0|Agent
2709|DEU|50.0|16|207.0|23.5|Agent
2710|DEU|34.0|17|138.0|34.0|Agent
2711|DEU|54.0|15|276.0|28.5|Agent
2712|DEU|47.0|16|207.0|27.0|Agent
2715|ESP|43.0|1|97.0|7.0|Agent
2716|FRA|48.0|16|207.0|21.0|Agent
2718|DEU|46.0|84|290.0|72.0|Agent
2720|FRA|65.0|27|215.0|70.0|Agent
2727|FRA|59.0|16|207.0|31.0|Agent
2728|FRA|57.0|11|238.0|42.0|Agent
2730|ESP|51.0|9|198.56|16.24|Agent
2732|FRA|73.0|6|267.0|49.5|Agent
2733|FRA|28.0|26|264.0|153.59|Agent
2740|DEU|45.0|45|325.5|35.0|Direct
2741|FRA|49.0|7|356.0|80.0|Agent
2747|FRA|51.0|51|247.8|56.0|Agent
2753|FRA|43.0|28|172.0|90.0|Agent
2759|PRT|39.0|0|105.0|48.0|Direct
2760|FRA|48.0|37|279.6|111.0|Agent
2762|FRA|29.0|35|129.0|84.0|Agent
2764|GBR|49.0|56|241.6|87.99|Agent
2766|FRA|44.0|22|267.6|70.0|Agent
2769|GBR|73.0|96|230.0|72.5|Agent
2771|FRA|53.0|17|158.0|186.0|Agent
2773|FRA|76.0|17|158.0|44.0|Agent
2775|PRT|29.0|29|269.4|177.6|Direct
2779|DEU|43.0|31|266.4|70.0|Agent
2782|GBR|36.0|0|194.0|72.0|Direct
2783|GBR|55.0|27|79.0|97.0|Agent
2785|GBR|29.0|29|218.8|47.0|Agent
2787|GBR|65.0|29|218.8|54.0|Agent
2789|FRA|29.0|1|97.0|47.0|Agent
2791|PRT|42.0|9|179.8|27.2|Agent
2793|FRA|32.0|16|207.0|21.0|Agent
2794|GBR|27.0|0|194.0|259.5|Direct
2795|PRT|54.0|4|938.0|564.5|Corporate
2796|DEU|78.0|49|395.64|180.86|Agent
2798|PRT|35.0|8|792.0|149.0|Agent
2799|FRA|45.0|8|440.0|78.0|Agent
2800|PRT|52.0|8|420.0|33.0|Agent
2801|PRT|60.0|6|420.0|43.5|Agent
2802|PRT|41.0|8|440.0|78.0|Agent
2803|PRT|22.0|52|232.0|58.0|Agent
2804|FRA|73.0|26|215.0|90.5|Agent
2805|DEU|70.0|92|350.0|106.0|Agent
2806|FRA|75.0|37|71.1|44.5|Agent
2808|FRA|36.0|5|248.2|20.3|Agent
2809|PRT|39.0|3|69.0|11.0|Agent
2810|ESP|37.0|16|189.0|43.0|Agent
2811|PRT|44.0|16|189.0|43.0|Agent
2812|PRT|30.0|16|189.0|50.5|Agent
2813|DEU|37.0|3|364.0|8.0|Agent
2814|FRA|28.0|18|765.0|252.5|Agent
2816|DEU|39.0|35|116.0|30.0|Agent
2818|FRA|41.0|0|308.0|90.53|Direct
2819|FRA|52.0|1|364.0|147.0|Agent
2820|ITA|52.0|11|186.0|4.0|Agent
2821|ESP|34.0|30|279.6|126.0|Agent
2822|ESP|43.0|16|176.0|92.49|Agent
2823|FRA|51.0|16|299.4|171.6|Agent
2824|PRT|44.0|16|189.0|43.0|Agent
2825|PRT|38.0|16|189.0|48.5|Agent
2826|GBR|28.0|59|225.9|80.5|Agent
2827|PRT|56.0|16|189.0|45.0|Agent
2828|FRA|72.0|14|125.6|18.4|Agent
2831|FRA|26.0|43|96.3|26.0|Agent
2832|GBR|56.0|44|369.57|344.5|Agent
2834|ITA|53.0|49|247.8|58.5|Agent
2836|FRA|26.0|6|420.0|40.5|Agent
2837|FRA|57.0|3|97.0|14.0|Agent
2839|PRT|53.0|4|252.0|48.0|Corporate
2840|FRA|30.0|20|210.0|133.0|Agent
2843|PRT|36.0|16|623.0|49.0|Corporate
2846|FRA|27.0|6|283.0|94.0|Agent
2847|PRT|34.0|15|352.0|77.0|Agent
2848|FRA|28.0|1|97.0|4.5|Agent
2849|DEU|51.0|11|97.0|2.0|Agent
2850|DEU|42.0|49|106.0|28.0|Direct
2851|DEU|27.0|106|116.0|30.0|Agent
2852|PRT|24.0|14|264.6|41.4|Agent
2853|ITA|78.0|2|372.0|78.5|Agent
2858|GBR|59.0|162|240.0|345.5|Agent
2859|GBR|55.0|162|240.0|92.8|Agent
2862|FRA|65.0|3|194.0|46.0|Agent
